URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
https://terminologia.saude.gov.br/fhir/ValueSet/BRImunobiologico,1.1.0,active,,BRImunobiologico,BR Imunobiologico,"","StructureDefinition/br-core-immunization","br.gov.saude.terminologia.fhir"
https://terminologia.saude.gov.br/fhir/ValueSet/BRInstalacoesFisicas,1.1.0,active,,BRInstalacoesFisicas,BR Instalacoes Fisicas,"","StructureDefinition/br-core-location","br.gov.saude.terminologia.fhir"
https://terminologia.saude.gov.br/fhir/ValueSet/BRLocalAplicacao,1.1.0,active,,BRLocalAplicacao,BR Local Aplicacao,"","StructureDefinition/br-core-immunization","br.gov.saude.terminologia.fhir"
https://terminologia.saude.gov.br/fhir/ValueSet/BRModalidadeAssistencial,1.1.0,active,,BRModalidadeAssistencial,BR Modalidade Assistencial,"","StructureDefinition/br-core-appointment,StructureDefinition/br-core-slot,StructureDefinition/br-core-schedule,StructureDefinition/br-core-careteam,StructureDefinition/br-core-encounter","br.gov.saude.terminologia.fhir"
https://terminologia.saude.gov.br/fhir/ValueSet/BRMotivoDesfecho,1.1.0,active,,BRMotivoDesfecho,BR Motivo Desfecho,"","StructureDefinition/br-core-encounter","br.gov.saude.terminologia.fhir"
https://terminologia.saude.gov.br/fhir/ValueSet/BRMotivoProcedimentoNaoRealizado,1.1.0,active,,BRMotivoProcedimentoNaoRealizado,BR Motivo Procedimento Nao Realizado,"","StructureDefinition/br-core-procedure","br.gov.saude.terminologia.fhir"
https://terminologia.saude.gov.br/fhir/ValueSet/BROcupacao,1.1.0,active,,BROcupacao,BR Ocupacao,"","StructureDefinition/br-core-appointment,StructureDefinition/br-core-immunization,StructureDefinition/br-core-medicationrequest,StructureDefinition/br-core-practitioner,StructureDefinition/br-core-slot,StructureDefinition/br-core-careteam,StructureDefinition/br-core-healthcareservice,StructureDefinition/br-core-practitionerrole","br.gov.saude.terminologia.fhir"
https://terminologia.saude.gov.br/fhir/ValueSet/BROutrosProfissionais,1.1.0,draft,,BROutrosProfissionais,Conselhos regionais de outros profissionais da saúde do Brasil,"Conjunto de todos os conselhos regionais de outros profissionais da saúde do Brasil","StructureDefinition/br-core-practitioner","br.gov.saude.terminologia.fhir"
https://terminologia.saude.gov.br/fhir/ValueSet/BRPopulacaoTradicional,1.1.0,active,,BRPopulacaoTradicional,BR Populacao Tradicional,"","StructureDefinition/br-core-populacaotradicional","br.gov.saude.terminologia.fhir"
https://terminologia.saude.gov.br/fhir/ValueSet/BRPovoItinerante,1.1.0,active,,BRPovoItinerante,BR Povo Itinerante,"","StructureDefinition/br-core-povoitinerante","br.gov.saude.terminologia.fhir"
https://terminologia.saude.gov.br/fhir/ValueSet/BRProblemaDiagnostico,1.1.0,active,,BRProblemaDiagnostico,BR Problema Diagnostico,"","StructureDefinition/br-core-condition,StructureDefinition/br-core-procedure","br.gov.saude.terminologia.fhir"
https://terminologia.saude.gov.br/fhir/ValueSet/BRProcedencia,1.1.0,active,,BRProcedencia,BR Procedencia,"","StructureDefinition/br-core-encounter","br.gov.saude.terminologia.fhir"
https://terminologia.saude.gov.br/fhir/ValueSet/BRProcedimentosNacionais,1.1.0,active,,BRProcedimentosNacionais,BR Procedimentos Nacionais,"","StructureDefinition/br-core-appointment,StructureDefinition/br-core-procedure,StructureDefinition/br-core-servicerequest","Other"
https://terminologia.saude.gov.br/fhir/ValueSet/BRProgramaSaude,1.1.0,active,,BRProgramaSaude,BR Programa Saude,"","StructureDefinition/br-core-healthcareservice","br.gov.saude.terminologia.fhir"
https://terminologia.saude.gov.br/fhir/ValueSet/BRReacoesAdversasMedDRA,1.1.0,active,,BRReacoesAdversasMedDRA,BR Reacoes Adversas Med DRA,"","StructureDefinition/br-core-allergyintolerance","br.gov.saude.terminologia.fhir"
https://terminologia.saude.gov.br/fhir/ValueSet/BRReasonEncounter,1.1.0,active,,BRReasonEncounter,BR Reason Encounter,"","StructureDefinition/br-core-encounter","br.gov.saude.terminologia.fhir"
https://terminologia.saude.gov.br/fhir/ValueSet/BRRegistroOrigem,1.1.0,active,,BRRegistroOrigem,BR Registro Origem,"","StructureDefinition/br-core-immunization","br.gov.saude.terminologia.fhir"
https://terminologia.saude.gov.br/fhir/ValueSet/BRResponsabilidadeParticipante,1.1.0,active,,BRResponsabilidadeParticipante,BR Responsabilidade Participante,"","StructureDefinition/br-core-encounter","br.gov.saude.terminologia.fhir"
https://terminologia.saude.gov.br/fhir/ValueSet/BRServicoEspecializado,1.1.0,active,,BRServicoEspecializado,BR Servico Especializado,"","StructureDefinition/br-core-diagnosticreport,StructureDefinition/br-core-healthcareservice,StructureDefinition/br-core-encounter,StructureDefinition/br-core-location","br.gov.saude.terminologia.fhir"
https://terminologia.saude.gov.br/fhir/ValueSet/BRSinaisVitais,1.1.0,active,,BRSinaisVitais,BR Sinais Vitais,"","StructureDefinition/br-core-vitalsigns","LOINC"
https://terminologia.saude.gov.br/fhir/ValueSet/BRTerminologiaSuspeitaDiagnostica,1.1.0,active,,BRTerminologiaSuspeitaDiagnostica,BR Terminologia Suspeita Diagnostica,"","StructureDefinition/br-core-capacidadefuncional","br.gov.saude.terminologia.fhir"
https://terminologia.saude.gov.br/fhir/ValueSet/BRTipoAleitamentoMaterno,1.1.0,active,,BRTipoAleitamentoMaterno,BR Tipo Aleitamento Materno,"","StructureDefinition/br-core-observationbreastfeedingstatus","br.gov.saude.terminologia.fhir"
https://terminologia.saude.gov.br/fhir/ValueSet/BRTipoAmostra,1.1.0,active,,BRTipoAmostra,BR Tipo Amostra,"","StructureDefinition/br-core-specimen","br.gov.saude.terminologia.fhir,THO (V2)"
https://terminologia.saude.gov.br/fhir/ValueSet/BRTipoDocumentoIndividuo,1.1.0,active,,BRTipoDocumentoIndividuo,BR Tipo Documento Individuo,"","StructureDefinition/br-core-practitioner,StructureDefinition/br-core-patient","br.gov.saude.terminologia.fhir,THO (V2)"
https://terminologia.saude.gov.br/fhir/ValueSet/BRTipoEstabelecimentoSaude,1.1.0,active,,BRTipoEstabelecimentoSaude,BR Tipo Estabelecimento Saude,"","StructureDefinition/br-core-organization,StructureDefinition/br-core-healthcareservice","br.gov.saude.terminologia.fhir"
https://terminologia.saude.gov.br/fhir/ValueSet/BRTipoParticipante,1.1.0,active,,BRTipoParticipante,BR Tipo Participante,"","StructureDefinition/br-core-appointment","br.gov.saude.terminologia.fhir"
https://terminologia.saude.gov.br/fhir/ValueSet/BRViaAdministracao,1.1.0,active,,BRViaAdministracao,BR Via Administracao,"","StructureDefinition/br-core-immunization","br.gov.saude.terminologia.fhir"
https://terminologia.saude.gov.br/fhir/ValueSet/TipoConvenio,1.1.0,active,,TipoConvenio,Tipo Convenio,"","StructureDefinition/br-core-healthcareservice","br.gov.saude.terminologia.fhir"
